job_id,company_id,job_type,job_level,job_function,city,salary_min_k,salary_max_k,target_top10,online_days,urgency,hot_function,industry,company_size,funding_stage,brand_level,salary_level,intl_flag,top10_talent_ratio,avg_apply_cnt,hire_rate,overall_rating,work_life_balance_score,salary_competitiveness,resume_response_rate,resume_response_time,offer_conversion_rate,talent_care_index,enterprise_tier,impression_cnt,view_cnt,apply_cnt,hire_cnt,price_label,salary_avg_k
131,49,全职,中级,产品经理,杭州,24,30,0,42,3,0,互联网,100,上市公司,5,3,0,0.184,164,0.103,4.12,3.66,2.71,0.748,4.32,0.249,0.46,T1,758,725,212,19,347.02,27.0
132,49,全职,初级,数据分析,广州,20,28,1,34,1,1,互联网,100,上市公司,5,3,0,0.184,164,0.103,4.12,3.66,2.71,0.748,4.32,0.249,0.46,T1,735,701,192,21,339.92,24.0
133,50,全职,高级,前端开发,北京,12,21,0,15,1,0,教育,200,上市公司,2,4,1,0.373,78,0.285,4.37,4.86,3.46,0.725,1.88,0.436,0.714,T2,752,708,201,69,340.14,16.5
134,50,全职,初级,后端开发,上海,23,34,1,49,2,1,教育,200,上市公司,2,4,1,0.373,78,0.285,4.37,4.86,3.46,0.725,1.88,0.436,0.714,T2,788,744,235,70,349.82,28.5
135,50,全职,初级,数据分析,深圳,32,37,0,13,1,1,教育,200,上市公司,2,4,1,0.373,78,0.285,4.37,4.86,3.46,0.725,1.88,0.436,0.714,T2,871,831,254,76,354.63,34.5
136,50,全职,初级,后端开发,广州,29,32,1,8,2,1,教育,200,上市公司,2,4,1,0.373,78,0.285,4.37,4.86,3.46,0.725,1.88,0.436,0.714,T2,822,777,224,72,346.85,30.5
137,51,全职,高级,后端开发,北京,8,16,1,54,2,1,零售,50,C轮及以上,3,2,0,0.479,108,0.052,4.32,3.31,3.43,0.52,1.13,0.264,0.484,T2,734,708,209,11,376.89,12.0
138,51,全职,高级,运营,新加坡,21,33,1,23,3,0,零售,50,C轮及以上,3,2,0,0.479,108,0.052,4.32,3.31,3.43,0.52,1.13,0.264,0.484,T2,724,690,195,10,372.37,27.0
139,52,全职,高级,运营,上海,24,26,1,29,2,0,金融,100,上市公司,5,4,1,0.375,174,0.243,3.23,4.15,4.72,0.792,0.92,0.239,0.593,T1,812,779,240,61,406.95,25.0
140,52,全职,中级,运营,杭州,12,24,1,30,3,0,金融,100,上市公司,5,4,1,0.375,174,0.243,3.23,4.15,4.72,0.792,0.92,0.239,0.593,T1,788,741,212,50,398.05,18.0
141,53,全职,高级,算法工程师,新加坡,33,46,0,25,1,1,金融,1000,A轮,3,5,0,0.438,147,0.206,4.6,4.13,2.88,0.28,4.35,0.192,0.404,T2,785,739,214,31,372.6,39.5
142,54,全职,高级,数据分析,新加坡,27,29,0,16,3,1,互联网,100,B轮,2,2,0,0.051,66,0.143,3.25,3.13,2.88,0.379,5.86,0.349,0.241,T3,711,670,198,32,237.5,28.0
143,54,全职,中级,产品经理,杭州,35,39,0,21,1,0,互联网,100,B轮,2,2,0,0.051,66,0.143,3.25,3.13,2.88,0.379,5.86,0.349,0.241,T3,722,681,198,24,237.5,37.0
144,54,全职,高级,前端开发,上海,17,19,0,59,2,0,互联网,100,B轮,2,2,0,0.051,66,0.143,3.25,3.13,2.88,0.379,5.86,0.349,0.241,T3,680,644,194,32,237.5,18.0
145,54,全职,初级,后端开发,新加坡,10,14,0,39,1,1,互联网,100,B轮,2,2,0,0.051,66,0.143,3.25,3.13,2.88,0.379,5.86,0.349,0.241,T3,779,729,212,30,237.5,12.0
146,55,全职,中级,数据分析,广州,11,14,1,28,3,1,金融,100,C轮及以上,4,3,0,0.373,156,0.063,4.4,4.13,3.32,0.78,6.08,0.238,0.541,T1,767,735,214,17,380.24,12.5
147,55,全职,初级,产品经理,新加坡,30,36,0,27,2,0,金融,100,C轮及以上,4,3,0,0.373,156,0.063,4.4,4.13,3.32,0.78,6.08,0.238,0.541,T1,768,733,214,16,380.24,33.0
148,55,全职,中级,算法工程师,深圳,10,20,0,9,1,1,金融,100,C轮及以上,4,3,0,0.373,156,0.063,4.4,4.13,3.32,0.78,6.08,0.238,0.541,T1,762,729,224,14,383.36,15.0
149,55,全职,初级,前端开发,广州,29,31,1,55,1,0,金融,100,C轮及以上,4,3,0,0.373,156,0.063,4.4,4.13,3.32,0.78,6.08,0.238,0.541,T1,708,675,171,12,364.89,30.0
150,55,全职,中级,后端开发,新加坡,19,26,1,57,2,1,金融,100,C轮及以上,4,3,0,0.373,156,0.063,4.4,4.13,3.32,0.78,6.08,0.238,0.541,T1,751,723,211,10,379.27,22.5
151,56,全职,初级,算法工程师,北京,12,14,0,16,2,1,咨询,100,A轮,1,3,0,0.423,92,0.207,3.83,3.03,2.64,0.465,3.51,0.466,0.373,T3,648,610,170,38,319.79,13.0
152,57,全职,高级,产品经理,杭州,34,37,1,25,3,0,金融,3000,A轮,4,2,0,0.068,294,0.146,4.03,2.81,2.96,0.887,5.6,0.138,0.385,T2,745,704,233,24,269.64,35.5
153,58,全职,初级,产品经理,新加坡,9,18,0,13,3,0,教育,100,未融资,5,1,1,0.442,129,0.284,4.81,4.25,4.91,0.526,6.65,0.432,0.665,T1,825,785,228,80,415.05,13.5
154,58,全职,初级,运营,广州,36,49,1,59,3,0,教育,100,未融资,5,1,1,0.442,129,0.284,4.81,4.25,4.91,0.526,6.65,0.432,0.665,T1,860,827,245,74,418.0,42.5
155,58,全职,初级,算法工程师,新加坡,24,33,0,10,2,1,教育,100,未融资,5,1,1,0.442,129,0.284,4.81,4.25,4.91,0.526,6.65,0.432,0.665,T1,797,755,209,66,408.82,28.5
156,58,全职,初级,产品经理,广州,32,35,0,7,3,0,教育,100,未融资,5,1,1,0.442,129,0.284,4.81,4.25,4.91,0.526,6.65,0.432,0.665,T1,814,784,237,77,417.83,33.5
157,58,全职,中级,运营,杭州,8,14,0,32,3,0,教育,100,未融资,5,1,1,0.442,129,0.284,4.81,4.25,4.91,0.526,6.65,0.432,0.665,T1,816,779,229,56,415.37,11.0
158,59,全职,高级,运营,杭州,27,29,1,9,3,0,教育,200,上市公司,1,2,0,0.166,243,0.185,4.78,2.78,3.57,0.754,2.29,0.219,0.531,T3,724,692,214,35,278.44,28.0
159,59,全职,初级,数据分析,上海,17,31,1,39,2,1,教育,200,上市公司,1,2,0,0.166,243,0.185,4.78,2.78,3.57,0.754,2.29,0.219,0.531,T3,803,761,226,44,281.64,24.0
160,60,全职,中级,产品经理,深圳,14,24,0,17,1,0,教育,50,天使轮,5,5,0,0.349,211,0.285,4.64,4.99,4.08,0.482,3.09,0.345,0.673,T1,731,692,204,62,390.14,19.0
161,61,全职,中级,前端开发,北京,12,22,1,25,2,0,教育,500,天使轮,2,1,0,0.41,296,0.105,4.02,2.96,4.32,0.497,6.55,0.243,0.382,T3,682,632,172,21,336.35,17.0
162,61,全职,中级,前端开发,新加坡,16,23,0,31,2,0,教育,500,天使轮,2,1,0,0.41,296,0.105,4.02,2.96,4.32,0.497,6.55,0.243,0.382,T3,629,561,145,9,325.78,19.5
163,61,全职,中级,前端开发,深圳,27,30,0,42,1,0,教育,500,天使轮,2,1,0,0.41,296,0.105,4.02,2.96,4.32,0.497,6.55,0.243,0.382,T3,737,668,159,19,331.49,28.5
164,61,全职,初级,产品经理,深圳,32,46,0,32,2,0,教育,500,天使轮,2,1,0,0.41,296,0.105,4.02,2.96,4.32,0.497,6.55,0.243,0.382,T3,660,532,141,18,324.05,39.0
165,61,全职,初级,后端开发,北京,39,47,0,17,1,1,教育,500,天使轮,2,1,0,0.41,296,0.105,4.02,2.96,4.32,0.497,6.55,0.243,0.382,T3,764,713,219,23,351.31,43.0
166,62,全职,中级,运营,杭州,26,35,0,16,2,0,咨询,100,C轮及以上,1,3,0,0.348,57,0.231,4.47,3.99,3.42,0.468,2.7,0.461,0.573,T3,750,724,231,53,326.33,30.5
167,62,全职,高级,前端开发,深圳,35,47,1,54,3,0,咨询,100,C轮及以上,1,3,0,0.348,57,0.231,4.47,3.99,3.42,0.468,2.7,0.461,0.573,T3,759,713,197,53,316.99,41.0
168,62,全职,中级,产品经理,北京,16,28,0,51,2,0,咨询,100,C轮及以上,1,3,0,0.348,57,0.231,4.47,3.99,3.42,0.468,2.7,0.461,0.573,T3,731,705,205,48,319.33,22.0
169,62,全职,高级,产品经理,杭州,8,15,1,11,3,0,咨询,100,C轮及以上,1,3,0,0.348,57,0.231,4.47,3.99,3.42,0.468,2.7,0.461,0.573,T3,736,705,214,38,321.85,11.5
170,63,全职,中级,算法工程师,广州,8,22,0,31,2,1,制造业,1000,天使轮,5,2,0,0.092,190,0.204,4.03,3.53,2.87,0.703,6.44,0.573,0.502,T1,769,732,213,45,297.7,15.0
171,63,全职,高级,产品经理,上海,15,18,0,39,3,0,制造业,1000,天使轮,5,2,0,0.092,190,0.204,4.03,3.53,2.87,0.703,6.44,0.573,0.502,T1,709,670,187,28,288.38,16.5
172,64,全职,初级,产品经理,北京,14,22,1,59,3,0,零售,100,B轮,2,4,0,0.318,155,0.235,4.74,2.82,3.02,0.583,6.88,0.559,0.48,T3,755,714,212,50,333.56,18.0
173,64,全职,中级,算法工程师,杭州,29,43,0,23,1,1,零售,100,B轮,2,4,0,0.318,155,0.235,4.74,2.82,3.02,0.583,6.88,0.559,0.48,T3,739,692,199,54,329.65,36.0
174,65,全职,初级,算法工程师,新加坡,15,28,0,41,1,1,互联网,1000,天使轮,4,4,0,0.297,57,0.104,3.81,2.57,3.28,0.861,4.8,0.392,0.444,T1,789,744,210,24,363.35,21.5
175,65,全职,中级,算法工程师,杭州,25,35,0,56,1,1,互联网,1000,天使轮,4,4,0,0.297,57,0.104,3.81,2.57,3.28,0.861,4.8,0.392,0.444,T1,792,760,216,23,365.28,30.0
176,65,全职,初级,后端开发,上海,24,28,1,9,3,1,互联网,1000,天使轮,4,4,0,0.297,57,0.104,3.81,2.57,3.28,0.861,4.8,0.392,0.444,T1,790,746,205,17,361.7,26.0
177,66,全职,初级,产品经理,广州,30,41,0,22,1,0,教育,200,C轮及以上,2,5,0,0.455,271,0.216,4.94,4.06,4.09,0.376,5.81,0.331,0.553,T2,725,696,201,46,352.45,35.5
178,66,全职,高级,数据分析,新加坡,39,46,1,29,2,1,教育,200,C轮及以上,2,5,0,0.455,271,0.216,4.94,4.06,4.09,0.376,5.81,0.331,0.553,T2,802,740,196,48,350.89,42.5
179,67,全职,初级,算法工程师,上海,27,33,1,49,1,1,金融,1000,天使轮,3,4,0,0.232,145,0.175,4.86,4.52,3.5,0.27,5.37,0.509,0.576,T2,766,731,238,37,338.11,30.0
180,67,全职,初级,后端开发,杭州,24,30,1,47,3,1,金融,1000,天使轮,3,4,0,0.232,145,0.175,4.86,4.52,3.5,0.27,5.37,0.509,0.576,T2,766,723,208,32,329.33,27.0
181,67,全职,高级,运营,新加坡,30,36,0,15,2,0,金融,1000,天使轮,3,4,0,0.232,145,0.175,4.86,4.52,3.5,0.27,5.37,0.509,0.576,T2,777,749,244,47,339.73,33.0
182,67,全职,高级,算法工程师,上海,23,34,1,21,1,1,金融,1000,天使轮,3,4,0,0.232,145,0.175,4.86,4.52,3.5,0.27,5.37,0.509,0.576,T2,780,746,216,31,331.79,28.5
183,68,全职,高级,产品经理,深圳,21,24,0,32,2,0,教育,500,B轮,2,2,0,0.194,277,0.236,4.48,4.61,2.52,0.475,5.05,0.442,0.529,T3,725,699,223,57,306.1,22.5
184,68,全职,初级,算法工程师,北京,12,20,1,9,3,1,教育,500,B轮,2,2,0,0.194,277,0.236,4.48,4.61,2.52,0.475,5.05,0.442,0.529,T3,663,635,190,37,296.19,16.0
185,68,全职,高级,前端开发,深圳,22,36,0,24,3,0,教育,500,B轮,2,2,0,0.194,277,0.236,4.48,4.61,2.52,0.475,5.05,0.442,0.529,T3,698,663,204,54,300.59,29.0
186,68,全职,初级,后端开发,北京,35,49,0,37,3,1,教育,500,B轮,2,2,0,0.194,277,0.236,4.48,4.61,2.52,0.475,5.05,0.442,0.529,T3,747,711,237,58,309.87,42.0
187,68,全职,高级,后端开发,北京,22,34,0,32,1,1,教育,500,B轮,2,2,0,0.194,277,0.236,4.48,4.61,2.52,0.475,5.05,0.442,0.529,T3,744,690,206,41,301.2,28.0
188,69,全职,初级,产品经理,广州,12,24,0,46,3,0,金融,50,未融资,2,2,0,0.387,288,0.132,3.56,3.71,3.81,0.632,2.5,0.192,0.452,T3,692,636,191,28,339.26,18.0
189,69,全职,高级,前端开发,杭州,22,26,0,15,1,0,金融,50,未融资,2,2,0,0.387,288,0.132,3.56,3.71,3.81,0.632,2.5,0.192,0.452,T3,587,458,106,11,302.81,24.0
190,69,全职,中级,产品经理,广州,30,37,0,37,1,0,金融,50,未融资,2,2,0,0.387,288,0.132,3.56,3.71,3.81,0.632,2.5,0.192,0.452,T3,642,496,122,15,311.51,33.5
191,69,全职,中级,后端开发,新加坡,33,47,1,56,3,1,金融,50,未融资,2,2,0,0.387,288,0.132,3.56,3.71,3.81,0.632,2.5,0.192,0.452,T3,741,701,216,31,346.88,40.0
192,70,全职,初级,运营,广州,9,17,0,57,3,0,零售,1000,C轮及以上,3,4,0,0.236,143,0.273,3.26,4.44,4.8,0.803,0.87,0.51,0.709,T2,761,723,205,62,329.5,13.0
193,71,全职,高级,运营,上海,15,18,0,12,1,0,零售,1000,未融资,5,2,1,0.341,114,0.071,4.71,4.18,4.53,0.442,2.73,0.314,0.627,T1,776,742,214,15,391.91,16.5
194,71,全职,中级,产品经理,杭州,34,43,0,54,1,0,零售,1000,未融资,5,2,1,0.341,114,0.071,4.71,4.18,4.53,0.442,2.73,0.314,0.627,T1,850,805,249,20,402.77,38.5
195,71,全职,高级,数据分析,上海,31,41,0,58,1,1,零售,1000,未融资,5,2,1,0.341,114,0.071,4.71,4.18,4.53,0.442,2.73,0.314,0.627,T1,843,804,226,14,395.82,36.0
196,71,全职,中级,数据分析,北京,8,21,1,47,3,1,零售,1000,未融资,5,2,1,0.341,114,0.071,4.71,4.18,4.53,0.442,2.73,0.314,0.627,T1,771,724,232,12,397.7,14.5
197,72,全职,初级,运营,广州,17,24,1,24,2,0,零售,50,未融资,5,5,0,0.341,220,0.252,3.33,4.31,4.56,0.658,4.84,0.194,0.494,T1,711,679,223,65,394.86,20.5
198,72,全职,高级,数据分析,新加坡,23,31,1,13,1,1,零售,50,未融资,5,5,0,0.341,220,0.252,3.33,4.31,4.56,0.658,4.84,0.194,0.494,T1,754,718,240,60,400.13,27.0
199,72,全职,中级,数据分析,北京,30,44,1,35,2,1,零售,50,未融资,5,5,0,0.341,220,0.252,3.33,4.31,4.56,0.658,4.84,0.194,0.494,T1,786,732,216,44,392.58,37.0
200,72,全职,初级,算法工程师,上海,23,27,0,25,1,1,零售,50,未融资,5,5,0,0.341,220,0.252,3.33,4.31,4.56,0.658,4.84,0.194,0.494,T1,783,740,228,58,396.45,25.0
201,73,全职,初级,产品经理,广州,17,26,0,50,3,0,金融,500,未融资,2,1,0,0.45,88,0.265,4.71,3.73,4.49,0.445,1.17,0.241,0.591,T2,718,670,165,40,339.54,21.5
202,73,全职,高级,运营,新加坡,26,40,1,25,1,0,金融,500,未融资,2,1,0,0.45,88,0.265,4.71,3.73,4.49,0.445,1.17,0.241,0.591,T2,658,594,178,41,344.24,33.0
203,73,全职,初级,前端开发,深圳,11,23,1,41,2,0,金融,500,未融资,2,1,0,0.45,88,0.265,4.71,3.73,4.49,0.445,1.17,0.241,0.591,T2,679,623,166,45,339.92,17.0
204,74,全职,高级,前端开发,新加坡,37,47,1,53,1,0,教育,100,A轮,3,5,0,0.319,130,0.254,3.98,4.08,3.31,0.632,0.58,0.234,0.536,T2,796,759,242,61,359.95,42.0
205,75,全职,中级,前端开发,深圳,25,29,0,45,1,0,零售,1000,上市公司,3,5,1,0.276,236,0.178,3.81,4.51,4.41,0.819,1.41,0.36,0.698,T2,769,735,220,41,344.3,27.0
206,75,全职,中级,后端开发,新加坡,8,20,0,39,3,1,零售,1000,上市公司,3,5,1,0.276,236,0.178,3.81,4.51,4.41,0.819,1.41,0.36,0.698,T2,749,717,221,31,344.6,14.0
207,75,全职,高级,产品经理,北京,18,21,0,48,2,0,零售,1000,上市公司,3,5,1,0.276,236,0.178,3.81,4.51,4.41,0.819,1.41,0.36,0.698,T2,802,776,233,39,348.04,19.5
208,75,全职,高级,产品经理,深圳,37,49,0,10,1,0,零售,1000,上市公司,3,5,1,0.276,236,0.178,3.81,4.51,4.41,0.819,1.41,0.36,0.698,T2,803,772,209,27,340.96,43.0
209,75,全职,中级,前端开发,广州,38,45,0,53,1,0,零售,1000,上市公司,3,5,1,0.276,236,0.178,3.81,4.51,4.41,0.819,1.41,0.36,0.698,T2,836,788,254,49,353.67,41.5
210,76,全职,中级,产品经理,广州,37,47,0,19,3,0,咨询,50,A轮,4,2,0,0.112,133,0.16,4.81,3.49,2.86,0.362,5.15,0.217,0.392,T2,774,729,205,37,295.0,42.0
211,76,全职,中级,后端开发,深圳,31,38,0,13,1,1,咨询,50,A轮,4,2,0,0.112,133,0.16,4.81,3.49,2.86,0.362,5.15,0.217,0.392,T2,797,758,240,38,305.78,34.5
212,76,全职,初级,前端开发,北京,37,45,1,46,3,0,咨询,50,A轮,4,2,0,0.112,133,0.16,4.81,3.49,2.86,0.362,5.15,0.217,0.392,T2,748,714,220,37,299.83,41.0
213,77,全职,中级,产品经理,新加坡,17,26,0,49,3,0,金融,200,上市公司,5,1,0,0.102,137,0.299,4.21,4.51,4.14,0.483,6.82,0.162,0.483,T1,717,688,186,53,295.38,21.5
214,77,全职,高级,数据分析,新加坡,23,32,1,12,2,1,金融,200,上市公司,5,1,0,0.102,137,0.299,4.21,4.51,4.14,0.483,6.82,0.162,0.483,T1,770,725,207,62,303.04,27.5
215,77,全职,中级,数据分析,上海,11,20,1,13,1,1,金融,200,上市公司,5,1,0,0.102,137,0.299,4.21,4.51,4.14,0.483,6.82,0.162,0.483,T1,708,677,215,65,305.76,15.5
216,78,全职,中级,算法工程师,上海,22,27,0,58,2,1,金融,50,未融资,1,2,1,0.119,291,0.107,4.15,3.98,4.1,0.895,6.89,0.162,0.549,T3,752,709,211,30,258.1,24.5
217,78,全职,中级,运营,北京,18,27,1,37,1,0,金融,50,未融资,1,2,1,0.119,291,0.107,4.15,3.98,4.1,0.895,6.89,0.162,0.549,T3,760,724,248,26,267.57,22.5
218,78,全职,高级,运营,上海,23,29,0,54,1,0,金融,50,未融资,1,2,1,0.119,291,0.107,4.15,3.98,4.1,0.895,6.89,0.162,0.549,T3,748,704,184,23,250.07,26.0
219,79,全职,高级,后端开发,新加坡,10,17,0,45,1,1,教育,200,C轮及以上,5,3,0,0.127,135,0.187,4.12,2.91,2.56,0.808,3.71,0.392,0.46,T1,744,707,211,35,320.11,13.5
220,80,全职,高级,前端开发,深圳,28,39,0,25,3,0,金融,500,上市公司,5,2,0,0.337,142,0.218,3.74,2.56,4.47,0.595,6.15,0.467,0.433,T1,735,698,199,42,385.86,33.5
221,81,全职,初级,前端开发,北京,26,34,0,53,3,0,金融,100,B轮,4,2,0,0.383,135,0.225,4.57,3.41,4.76,0.562,5.29,0.261,0.544,T1,740,701,195,40,375.68,30.0
222,81,全职,高级,运营,北京,10,12,0,35,2,0,金融,100,B轮,4,2,0,0.383,135,0.225,4.57,3.41,4.76,0.562,5.29,0.261,0.544,T1,735,700,206,50,379.44,11.0
223,81,全职,高级,产品经理,广州,36,38,0,37,2,0,金融,100,B轮,4,2,0,0.383,135,0.225,4.57,3.41,4.76,0.562,5.29,0.261,0.544,T1,713,673,208,45,380.1,37.0
224,81,全职,高级,前端开发,杭州,26,30,1,33,1,0,金融,100,B轮,4,2,0,0.383,135,0.225,4.57,3.41,4.76,0.562,5.29,0.261,0.544,T1,794,746,231,52,387.28,28.0
225,81,全职,中级,算法工程师,新加坡,11,24,0,12,1,1,金融,100,B轮,4,2,0,0.383,135,0.225,4.57,3.41,4.76,0.562,5.29,0.261,0.544,T1,700,670,207,52,379.77,17.5
226,82,全职,初级,产品经理,上海,36,43,1,55,1,0,零售,50,B轮,1,2,0,0.288,93,0.101,3.51,3.87,3.17,0.399,3.76,0.117,0.312,T3,817,771,203,19,307.65,39.5
227,82,全职,初级,算法工程师,广州,37,48,1,35,2,1,零售,50,B轮,1,2,0,0.288,93,0.101,3.51,3.87,3.17,0.399,3.76,0.117,0.312,T3,807,771,216,22,311.29,42.5
228,82,全职,高级,前端开发,广州,14,18,1,22,2,0,零售,50,B轮,1,2,0,0.288,93,0.101,3.51,3.87,3.17,0.399,3.76,0.117,0.312,T3,643,604,164,14,295.14,16.0
229,83,全职,高级,运营,杭州,33,47,0,45,1,0,教育,3000,天使轮,4,1,1,0.423,186,0.213,4.88,4.6,4.53,0.562,4.22,0.164,0.644,T1,796,747,236,58,395.54,40.0
230,83,全职,初级,前端开发,广州,30,44,0,32,1,0,教育,3000,天使轮,4,1,1,0.423,186,0.213,4.88,4.6,4.53,0.562,4.22,0.164,0.644,T1,843,806,234,54,394.96,37.0
231,83,全职,中级,后端开发,广州,26,30,1,49,3,1,教育,3000,天使轮,4,1,1,0.423,186,0.213,4.88,4.6,4.53,0.562,4.22,0.164,0.644,T1,788,748,210,48,387.55,28.0
232,83,全职,初级,产品经理,新加坡,32,42,1,21,2,0,教育,3000,天使轮,4,1,1,0.423,186,0.213,4.88,4.6,4.53,0.562,4.22,0.164,0.644,T1,860,816,212,42,388.2,37.0
233,84,全职,高级,产品经理,杭州,34,45,0,35,3,0,零售,1000,上市公司,1,2,1,0.496,214,0.255,4.79,2.82,2.71,0.794,1.39,0.557,0.611,T3,794,746,207,66,340.68,39.5
234,84,全职,中级,产品经理,北京,15,22,1,17,2,0,零售,1000,上市公司,1,2,1,0.496,214,0.255,4.79,2.82,2.71,0.794,1.39,0.557,0.611,T3,777,746,230,58,342.0,18.5
235,84,全职,初级,数据分析,深圳,9,13,0,56,1,1,零售,1000,上市公司,1,2,1,0.496,214,0.255,4.79,2.82,2.71,0.794,1.39,0.557,0.611,T3,758,716,225,61,342.0,11.0
236,84,全职,中级,运营,新加坡,17,19,1,29,1,0,零售,1000,上市公司,1,2,1,0.496,214,0.255,4.79,2.82,2.71,0.794,1.39,0.557,0.611,T3,781,731,217,69,342.0,18.0
237,84,全职,高级,数据分析,北京,34,39,1,42,3,1,零售,1000,上市公司,1,2,1,0.496,214,0.255,4.79,2.82,2.71,0.794,1.39,0.557,0.611,T3,784,736,217,63,342.0,36.5
238,85,全职,高级,运营,广州,15,22,0,27,2,0,零售,500,C轮及以上,2,1,0,0.419,123,0.063,3.67,4.5,4.0,0.68,6.59,0.347,0.535,T3,580,438,108,6,308.89,18.5
239,85,全职,高级,数据分析,上海,10,24,0,57,2,1,零售,500,C轮及以上,2,1,0,0.419,123,0.063,3.67,4.5,4.0,0.68,6.59,0.347,0.535,T3,685,656,209,12,349.76,17.0
240,85,全职,初级,数据分析,新加坡,27,36,1,17,2,1,零售,500,C轮及以上,2,1,0,0.419,123,0.063,3.67,4.5,4.0,0.68,6.59,0.347,0.535,T3,763,721,217,21,352.08,31.5
241,85,全职,中级,后端开发,北京,32,38,0,24,3,1,零售,500,C轮及以上,2,1,0,0.419,123,0.063,3.67,4.5,4.0,0.68,6.59,0.347,0.535,T3,697,640,130,7,320.36,35.0
242,86,全职,高级,后端开发,上海,24,27,1,57,1,1,教育,50,A轮,1,4,0,0.363,85,0.278,4.46,4.66,3.71,0.403,2.79,0.327,0.583,T3,812,782,231,58,328.81,25.5
243,86,全职,初级,运营,北京,22,31,1,25,1,0,教育,50,A轮,1,4,0,0.363,85,0.278,4.46,4.66,3.71,0.403,2.79,0.327,0.583,T3,755,725,238,68,330.56,26.5
244,87,全职,高级,前端开发,北京,20,24,0,10,1,0,互联网,1000,未融资,4,3,0,0.29,150,0.057,4.15,2.88,3.86,0.341,3.4,0.119,0.328,T2,718,681,214,17,363.01,22.0
245,88,全职,高级,运营,杭州,30,35,1,27,1,0,零售,50,天使轮,5,1,0,0.252,269,0.139,3.68,4.63,4.82,0.386,4.87,0.464,0.573,T1,760,719,205,29,367.15,32.5
246,89,全职,高级,数据分析,北京,14,19,0,40,3,1,咨询,200,B轮,1,4,1,0.088,205,0.054,4.98,4.98,4.68,0.319,2.67,0.364,0.708,T3,785,752,202,12,237.86,16.5
247,90,全职,中级,算法工程师,北京,9,16,0,21,2,1,咨询,50,A轮,1,1,0,0.23,219,0.069,3.05,4.32,4.46,0.267,2.15,0.201,0.392,T3,646,609,190,14,290.58,12.5
248,90,全职,初级,数据分析,深圳,32,34,1,56,1,1,咨询,50,A轮,1,1,0,0.23,219,0.069,3.05,4.32,4.46,0.267,2.15,0.201,0.392,T3,745,717,202,15,294.17,33.0
249,91,全职,初级,后端开发,上海,30,35,0,19,2,1,金融,3000,A轮,3,1,0,0.46,220,0.278,3.51,4.46,3.18,0.493,4.6,0.155,0.385,T2,709,671,181,49,364.88,32.5
250,91,全职,中级,产品经理,新加坡,33,37,0,7,3,0,金融,3000,A轮,3,1,0,0.46,220,0.278,3.51,4.46,3.18,0.493,4.6,0.155,0.385,T2,771,736,230,57,380.0,35.0
251,91,全职,中级,数据分析,深圳,19,24,1,16,3,1,金融,3000,A轮,3,1,0,0.46,220,0.278,3.51,4.46,3.18,0.493,4.6,0.155,0.385,T2,739,700,196,50,370.07,21.5
252,91,全职,中级,算法工程师,上海,11,17,1,22,2,1,金融,3000,A轮,3,1,0,0.46,220,0.278,3.51,4.46,3.18,0.493,4.6,0.155,0.385,T2,694,661,181,53,364.88,14.0
253,92,全职,初级,数据分析,杭州,21,25,1,15,3,1,咨询,50,未融资,5,3,1,0.414,262,0.139,4.04,4.99,4.78,0.279,0.66,0.292,0.618,T1,803,768,235,32,412.53,23.0
254,92,全职,初级,运营,新加坡,23,29,0,47,1,0,咨询,50,未融资,5,3,1,0.414,262,0.139,4.04,4.99,4.78,0.279,0.66,0.292,0.618,T1,807,764,236,35,412.83,26.0
255,92,全职,初级,运营,北京,34,48,0,40,1,0,咨询,50,未融资,5,3,1,0.414,262,0.139,4.04,4.99,4.78,0.279,0.66,0.292,0.618,T1,820,779,204,31,402.39,41.0
256,93,全职,中级,数据分析,杭州,12,19,0,10,1,1,金融,50,上市公司,2,5,0,0.147,265,0.156,4.04,4.01,2.74,0.32,5.18,0.519,0.427,T3,717,684,189,27,278.7,15.5
257,93,全职,初级,算法工程师,上海,29,40,0,57,2,1,金融,50,上市公司,2,5,0,0.147,265,0.156,4.04,4.01,2.74,0.32,5.18,0.519,0.427,T3,762,728,214,26,286.39,34.5
258,93,全职,中级,运营,上海,24,31,0,53,1,0,金融,50,上市公司,2,5,0,0.147,265,0.156,4.04,4.01,2.74,0.32,5.18,0.519,0.427,T3,748,712,217,46,287.25,27.5
259,93,全职,高级,后端开发,杭州,25,34,1,38,3,1,金融,50,上市公司,2,5,0,0.147,265,0.156,4.04,4.01,2.74,0.32,5.18,0.519,0.427,T3,783,754,227,39,290.03,29.5
260,94,全职,中级,后端开发,广州,9,21,1,59,3,1,互联网,3000,B轮,4,5,0,0.26,219,0.104,4.18,3.27,4.63,0.583,3.84,0.533,0.596,T1,758,716,213,26,355.22,15.0
261,94,全职,初级,数据分析,北京,38,40,0,45,2,1,互联网,3000,B轮,4,5,0,0.26,219,0.104,4.18,3.27,4.63,0.583,3.84,0.533,0.596,T1,763,726,215,27,355.86,39.0
262,94,全职,中级,后端开发,深圳,10,12,1,24,2,1,互联网,3000,B轮,4,5,0,0.26,219,0.104,4.18,3.27,4.63,0.583,3.84,0.533,0.596,T1,698,669,203,20,351.93,11.0
